file,f1,f2,f3,f4,f5,f6,f7,f8,f9
"images/html_lnmclp4.epfl.ch_oemlogo.gif",0.14864,0.377345,8.46522,1,over,over,,
"images/html_imtnegelp7.epfl.ch_hp_device_images_selectedTabNotchRight.png",0.583863,0.746102,2.54404,1,over,over,,
"images/html_imtnegelp7.epfl.ch_hp_device_images_selectedTabTransitionRight.png",0.581047,0.745909,2.54628,1,over,over,,
"images/html_imtnegelp7.epfl.ch_hp_device_images_question.gif",0.581992,0.744318,2.56482,1,over,over,,
"images/html_imtnegelp7.epfl.ch_hp_device_images_go_button2green.gif",0.570985,0.733378,2.69344,1,over,over,,
"images/html_imtnegelp7.epfl.ch_hp_device_images_binUNKNOWN.gif",0.576789,0.743194,2.57796,1,over,over,,
"images/html_imtnegelp7.epfl.ch_hp_device_images_binEMPTY.gif",0.578504,0.744347,2.56449,1,over,over,,
"images/html_imtnegelp7.epfl.ch_hp_device_images_binOK.gif",0.575931,0.742616,2.58471,1,over,over,,
"images/html_imtnegelp7.epfl.ch_hp_device_images_curveTransition2.png",0.472845,0.655565,3.66768,1,over,over,,
